Iout (VC=-0.3) X,Iout (VC=-0.3) Y,Iout (VC=-0.15) X,Iout (VC=-0.15) Y,Iout (VC=0) X,Iout (VC=0) Y,Iout (VC=0.15) X,Iout (VC=0.15) Y,Iout (VC=0.3) X,Iout (VC=0.3) Y
-0.003000000000002556,1.032314372332335e-08,-0.003000000000002556,1.031750019886521e-08,-0.003000000000002556,1.031992704536641e-08,-0.003000000000002556,1.032948716447029e-08,-0.003000000000002556,1.033703772752183e-08
-0.002400000000002556,1.032839101133409e-08,-0.002400000000002556,1.032493650462963e-08,-0.002400000000002556,1.032671510600233e-08,-0.002400000000002556,1.03330971599186e-08,-0.002400000000002556,1.033813840903724e-08
-0.001800000000002556,1.033248164011856e-08,-0.001800000000002556,1.033073116421662e-08,-0.001800000000002556,1.033200342037316e-08,-0.001800000000002556,1.033590962815202e-08,-0.001800000000002556,1.033899804654472e-08
-0.001200000000002557,1.033541402009537e-08,-0.001200000000002557,1.033488038062573e-08,-0.001200000000002557,1.03357888166174e-08,-0.001200000000002557,1.033792383930807e-08,-0.001200000000002557,1.033961666576231e-08
-0.0006000000000025567,1.033718693287985e-08,-0.0006000000000025567,1.033738142327913e-08,-0.0006000000000025567,1.033806896279383e-08,-0.0006000000000025567,1.033913909776651e-08,-0.0006000000000025567,1.033999415137027e-08
0,1.033779953166263e-08,0,1.033823263220955e-08,0,1.033884236983178e-08,0,1.033955474213807e-08,0,1.034013024709185e-08
0.0005999999999999999,1.03372513420189e-08,0.0005999999999999999,1.033743342017878e-08,0.0005999999999999999,1.033810839356568e-08,0.0005999999999999999,1.033917014525992e-08,0.0005999999999999999,1.034002455466974e-08
0.0012,1.03355422622451e-08,0.0012,1.033498427322956e-08,0.0012,1.033586723541797e-08,0.0012,1.033798471479457e-08,0.0012,1.033967653448047e-08
0.0018,1.03326725639133e-08,0.0018,1.033088675070307e-08,0.0018,1.033211994268948e-08,0.0018,1.033599789411527e-08,0.0018,1.033908550456465e-08
0.0024,1.03286428924478e-08,0.0024,1.03251434825401e-08,0.0024,1.032686840748647e-08,0.0024,1.033320916352681e-08,0.0024,1.033825064126256e-08
0.003,1.032345426780114e-08,0.003,1.031775816602975e-08,0.003,1.032011536513152e-08,0.003,1.032961804170072e-08,0.003,1.033717097859653e-08
0.003599999999999999,1.031710808497999e-08,0.003599999999999999,1.030873556100583e-08,0.003599999999999999,1.031186439148536e-08,0.003599999999999999,1.032522408778224e-08,0.003599999999999999,1.033584540869045e-08
0.0042,1.03096061145325e-08,0.0042,1.029808148309494e-08,0.0042,1.030211989952179e-08,0.0042,1.03200269032518e-08,0.0042,1.033427268198147e-08
0.0048,1.030095050332657e-08,0.0048,1.028580279632497e-08,0.0048,1.02908871344739e-08,0.0048,1.031402613467246e-08,0.0048,1.033245140736086e-08
0.005399999999999999,1.029114377463997e-08,0.005399999999999999,1.027190740377206e-08,0.005399999999999999,1.027817216895166e-08,0.005399999999999999,1.030722147670862e-08,0.005399999999999999,1.03303800524659e-08
0.005999999999999999,1.028018882942013e-08,0.005999999999999999,1.02564042368466e-08,0.005999999999999999,1.026398189666805e-08,0.005999999999999999,1.029961267476325e-08,0.005999999999999999,1.03280569443076e-08
0.006599999999999999,1.02680889461011e-08,0.006599999999999999,1.023930324364768e-08,0.006599999999999999,1.024832402491177e-08,0.006599999999999999,1.029119952916056e-08,0.006599999999999999,1.032548026974453e-08
0.007199999999999999,1.025484778147905e-08,0.007199999999999999,1.022061537570399e-08,0.007199999999999999,1.023120706731169e-08,0.007199999999999999,1.028198189839135e-08,0.007199999999999999,1.032264807605069e-08
0.007799999999999999,1.024046937108364e-08,0.007799999999999999,1.020035257331431e-08,0.007799999999999999,1.021264033444794e-08,0.007799999999999999,1.02719597034174e-08,0.007799999999999999,1.031955827172744e-08
0.008399999999999999,1.022495812927498e-08,0.008399999999999999,1.017852774989092e-08,0.008399999999999999,1.019263392455231e-08,0.008399999999999999,1.026113293203667e-08,0.008399999999999999,1.031620862734899e-08
0.008999999999999999,1.02083188500824e-08,0.008999999999999999,1.015515477482191e-08,0.008999999999999999,1.017119871290353e-08,0.008999999999999999,1.024950164349475e-08,0.008999999999999999,1.031259677652725e-08
0.009599999999999999,1.019055670674289e-08,0.009599999999999999,1.013024845535853e-08,0.009599999999999999,1.014834634053038e-08,0.009599999999999999,1.023706597322029e-08,0.009599999999999999,1.030872021698201e-08
0.0102,1.017167725241852e-08,0.0102,1.01038245173817e-08,0.0102,1.012408920246388e-08,0.0102,1.022382613825311e-08,0.0102,1.030457631156759e-08
0.0108,1.015168641978885e-08,0.0108,1.007589958465043e-08,0.0108,1.009844043449473e-08,0.0108,1.020978244246357e-08,0.0108,1.030016228983086e-08
0.0114,1.013059052136239e-08,0.0114,1.004649115754475e-08,0.0114,1.007141389988922e-08,0.0114,1.019493528218898e-08,0.0114,1.02954752489827e-08
0.012,1.010839624885526e-08,0.012,1.001561759041202e-08,0.012,1.004302417507094e-08,0.012,1.017928515212785e-08,0.012,1.029051215607855e-08
0.0126,1.008511067306178e-08,0.0126,9.98329806803476e-09,0.0126,1.001328653429867e-08,0.0126,1.016283265098303e-08,0.0126,1.028526984891899e-08
0.0132,1.006074124329407e-08,0.0132,9.94955258137034e-09,0.0132,9.982216934380023e-09,0.0132,1.014557848819882e-08,0.0132,1.027974503845958e-08
0.0138,1.003529578665687e-08,0.0138,9.914401901914648e-09,0.0138,9.949831997922021e-09,0.0138,1.012752348995172e-08,0.0138,1.027393431033396e-08
0.0144,1.000878250710995e-08,0.0144,9.877867555953943e-09,0.0144,9.916148996765383e-09,0.0144,1.010866860559988e-08,0.0144,1.026783412701985e-08
0.015,9.981209984416636e-09,0.015,9.839971797560021e-09,0.015,9.881185833809845e-09,0.015,1.00890149145463e-08,0.015,1.026144083006173e-08
0.0156,9.952587172930826e-09,0.0156,9.80073758087803e-09,0.0156,9.844961025313142e-09,0.0156,1.006856363283786e-08,0.0156,1.025475064242133e-08
0.0162,9.922923399883405e-09,0.0162,9.760188531871444e-09,0.0162,9.807493681545394e-09,0.0162,1.004731611984097e-08,0.0162,1.024775967068044e-08
0.0168,9.892228363721599e-09,0.0168,9.718348919900162e-09,0.0168,9.768803488301148e-09,0.0168,1.002527388529774e-08,0.0168,1.02404639081303e-08
0.0174,9.860512132224359e-09,0.0174,9.675243627918297e-09,0.0174,9.728910686135664e-09,0.0174,1.000243859635339e-08,0.0174,1.023285923714757e-08
0.018,9.827785139895596e-09,0.018,9.630898122873484e-09,0.018,9.687836050795753e-09,0.018,9.978812084054884e-09,0.018,1.022494143231457e-08
0.0186,9.794058185490587e-09,0.0186,9.585338425120961e-09,0.0186,9.645600872394378e-09,0.0186,9.954396350970613e-09,0.0186,1.02167061634449e-08
0.0192,9.759342429564816e-09,0.0192,9.538591078462267e-09,0.0192,9.602226933852274e-09,0.0192,9.929193577570997e-09,0.0192,1.020814899890346e-08
0.0198,9.723649390513736e-09,0.0198,9.490683118388626e-09,0.0198,9.557736489918342e-09,0.0198,9.903206129506132e-09,0.0198,1.01992654089867e-08
0.0204,9.68699094177992e-09,0.0204,9.441642041452301e-09,0.0204,9.512152245021915e-09,0.0204,9.876436564422605e-09,0.0204,1.019005076935517e-08
0.021,9.649379307891824e-09,0.021,9.391495773943535e-09,0.021,9.465497331164237e-09,0.021,9.848887638745831e-09,0.021,1.018050036521985e-08
0.0216,9.6108270600057e-09,0.0216,9.340272639954723e-09,0.0216,9.4177952857104e-09,0.0216,9.820562314084256e-09,0.0216,1.017060939478743e-08
0.0222,9.571347111768644e-09,0.0222,9.288001330256967e-09,0.0222,9.369070028151818e-09,0.0222,9.791463764528467e-09,0.0222,1.01603729737487e-08
0.0228,9.530952714464852e-09,0.0228,9.234710870522087e-09,0.0228,9.319345837833347e-09,0.0228,9.76159538231555e-09,0.0228,1.01497861393091e-08
0.0234,9.489657451704508e-09,0.0234,9.180430589722584e-09,0.0234,9.268647330477394e-09,0.0234,9.730960784822293e-09,0.0234,1.013884385488505e-08
0.024,9.447475234167353e-09,0.024,9.125190088781527e-09,0.024,9.216999435128804e-09,0.024,9.699563820050053e-09,0.024,1.012754101446558e-08
0.0246,9.40442029310283e-09,0.0246,9.069019209335289e-09,0.0246,9.164427370860282e-09,0.0246,9.667408573124059e-09,0.0246,1.011587244792655e-08
0.0252,9.360507175022269e-09,0.0252,9.011948002297613e-09,0.0252,9.110956623254769e-09,0.0252,9.634499371392211e-09,0.0252,1.010383292554066e-08
0.0258,9.315750734196391e-09,0.0258,8.954006697329407e-09,0.0258,9.056612920919161e-09,0.0258,9.600840790589247e-09,0.0258,1.009141716337525e-08
0.0264,9.270166126105098e-09,0.0264,8.895225672082e-09,0.0264,9.001422212337905e-09,0.0264,9.566437659414193e-09,0.0264,1.00786198289216e-08
0.027,9.223768800157397e-09,0.027,8.835635421820666e-09,0.027,8.9454106422072e-09,0.027,9.531295064767348e-09,0.027,1.006543554641333e-08
0.0276,9.176574491752278e-09,0.0276,8.775266529831435e-09,0.0276,8.888604528152236e-09,0.0276,9.495418356331892e-09,0.0276,1.005185890252939e-08
0.0282,9.128599214315006e-09,0.0282,8.71414963788596e-09,0.0282,8.831030337228795e-09,0.0282,9.458813150841529e-09,0.0282,1.00378844527927e-08
0.0288,9.079859250700905e-09,0.0288,8.6523154172004e-09,0.0288,8.772714663357687e-09,0.0288,9.421485336368119e-09,0.0288,1.002350672723193e-08
0.0294,9.030371144613084e-09,0.0294,8.589794539822781e-09,0.0294,8.713684203532622e-09,0.0294,9.383441075046104e-09,0.0294,1.000872023674215e-08
0.03,8.9801516915919e-09,0.03,8.526617651103468e-09,0.03,8.653965735890736e-09,0.03,9.344686807729177e-09,0.03,9.993519479881734e-09
0.0306,8.929217929280503e-09,0.0306,8.462815342095673e-09,0.0306,8.59358609640544e-09,0.0306,9.305229255680801e-09,0.0306,9.977898949348873e-09
0.0312,8.877587127607323e-09,0.0312,8.398418122780537e-09,0.0312,8.532572156932906e-09,0.0312,9.265075423724551e-09,0.0312,9.961853138656221e-09
0.03179999999999999,8.825276778854422e-09,0.03179999999999999,8.333456396059203e-09,0.03179999999999999,8.470950803075287e-09,0.03179999999999999,9.224232602113415e-09,0.03179999999999999,9.945376549437639e-09
0.0324,8.772304587296964e-09,0.0324,8.26796043226328e-09,0.0324,8.408748912333121e-09,0.0324,9.182708368313086e-09,0.0324,9.92846369856401e-09
0.033,8.718688458116368e-09,0.033,8.201960344796583e-09,0.033,8.345993333006014e-09,0.033,9.140510588220275e-09,0.033,9.911109125415065e-09
0.0336,8.664446486809678e-09,0.0336,8.135486065571134e-09,0.0336,8.282710862487747e-09,0.0336,9.097647416746764e-09,0.0336,9.893307399519835e-09
0.03420000000000001,8.609596947743948e-09,0.03420000000000001,8.068567321984337e-09,0.03420000000000001,8.218928227241292e-09,0.03420000000000001,9.054127298818399e-09,0.03420000000000001,9.875053127865828e-09
0.03480000000000001,8.554158282611657e-09,0.03480000000000001,8.001233614789281e-09,0.03480000000000001,8.154672062223628e-09,0.03480000000000001,9.009958968647168e-09,0.03480000000000001,9.856340962970398e-09
0.03540000000000001,8.498149088732189e-09,0.03540000000000001,7.933514195863323e-09,0.03540000000000001,8.089968890909753e-09,0.03540000000000001,8.965151449378019e-09,0.03540000000000001,9.837165610899445e-09
0.03600000000000002,8.441588106929054e-09,0.03600000000000002,7.865438047636887e-09,0.03600000000000002,8.024845106223413e-09,0.03600000000000002,8.919714052341769e-09,0.03600000000000002,9.817521838991452e-09
0.03660000000000002,8.384494209544941e-09,0.03660000000000002,7.797033862868735e-09,0.03660000000000002,7.959326951188096e-09,0.03660000000000002,8.873656375306659e-09,0.03660000000000002,9.797404484322563e-09
0.03720000000000002,8.326886388055088e-09,0.03720000000000002,7.728330025590062e-09,0.03720000000000002,7.893440500775579e-09,0.03720000000000002,8.826988300532428e-09,0.03720000000000002,9.776808461505895e-09
0.03780000000000003,8.26878374024232e-09,0.03780000000000003,7.659354592417624e-09,0.03780000000000003,7.827211644125464e-09,0.03780000000000003,8.779719992594986e-09,0.03780000000000003,9.755728771799414e-09
0.03840000000000003,8.210205457819034e-09,0.03840000000000003,7.590135275034282e-09,0.03840000000000003,7.760666066377472e-09,0.03840000000000003,8.731861895093835e-09,0.03840000000000003,9.734160510820007e-09
0.03900000000000003,8.151170813673803e-09,0.03900000000000003,7.520699423679714e-09,0.03900000000000003,7.693829233030167e-09,0.03900000000000003,8.683424727715969e-09,0.03900000000000003,9.712098877727419e-09
0.03960000000000004,8.091699148545007e-09,0.03960000000000004,7.451074011162786e-09,0.03960000000000004,7.626726372242547e-09,0.03960000000000004,8.634419482031357e-09,0.03960000000000004,9.689539183303498e-09
0.04020000000000004,8.031809858245022e-09,0.04020000000000004,7.381285617671756e-09,0.04020000000000004,7.559382459975512e-09,0.04020000000000004,8.584857417564621e-09,0.04020000000000004,9.666476858741804e-09
0.04080000000000004,7.97152238079144e-09,0.04080000000000004,7.311360416773491e-09,0.04080000000000004,7.491822204864626e-09,0.04080000000000004,8.534750056607083e-09,0.04080000000000004,9.642907464708185e-09
0.04140000000000005,7.910856183016281e-09,0.04140000000000005,7.241324162066896e-09,0.04140000000000005,7.424070032864586e-09,0.04140000000000005,8.484109179323583e-09,0.04140000000000005,9.618826699537293e-09
0.04200000000000005,7.849830747361845e-09,0.04200000000000005,7.171202174744074e-09,0.04200000000000005,7.356150074247168e-09,0.04200000000000005,8.432946817937267e-09,0.04200000000000005,9.594230408345181e-09
0.04260000000000005,7.788465559109534e-09,0.04260000000000005,7.101019332072954e-09,0.04260000000000005,7.288086149281225e-09,0.04260000000000005,8.381275250643527e-09,0.04260000000000005,9.569114591658825e-09
0.04320000000000006,7.726780092816786e-09,0.04320000000000006,7.030800056481027e-09,0.04320000000000006,7.219901756289352e-09,0.04320000000000006,8.329106995020425e-09,0.04320000000000006,9.543475414042646e-09
0.04380000000000006,7.664793799383663e-09,0.04380000000000006,6.960568305241752e-09,0.04380000000000006,7.151620058792059e-09,0.04380000000000006,8.276454801130162e-09,0.04380000000000006,9.517309213029687e-09
0.04440000000000006,7.602526093387841e-09,0.04440000000000006,6.890347562189985e-09,0.04440000000000006,7.083263874361833e-09,0.04440000000000006,8.223331644203238e-09,0.04440000000000006,9.490612507392767e-09
0.04500000000000007,7.539996339518089e-09,0.04500000000000007,6.820160828921808e-09,0.04500000000000007,7.014855663705451e-09,0.04500000000000007,8.16975071664091e-09,0.04500000000000007,9.46338200632334e-09
0.04560000000000007,7.477223840317698e-09,0.04560000000000007,6.750030616891623e-09,0.04560000000000007,6.946417520366933e-09,0.04560000000000007,8.115725420049313e-09,0.04560000000000007,9.435614617363154e-09
0.04620000000000007,7.414227822820864e-09,0.04620000000000007,6.679978941489895e-09,0.04620000000000007,6.877971160616146e-09,0.04620000000000007,8.061269356932203e-09,0.04620000000000007,9.407307455037059e-09
0.04680000000000008,7.351027427041995e-09,0.04680000000000008,6.610027315372811e-09,0.04680000000000008,6.80953791536275e-09,0.04680000000000008,8.006396321108894e-09,0.04680000000000008,9.378457849285922e-09
0.04740000000000008,7.287641692064246e-09,0.04740000000000008,6.540196743766114e-09,0.04740000000000008,6.741138720695858e-09,0.04740000000000008,7.951120289648673e-09,0.04740000000000008,9.349063353643523e-09
0.04800000000000008,7.224089545442407e-09,0.04800000000000008,6.470507719571304e-09,0.04800000000000008,6.672794110591434e-09,0.04800000000000008,7.895455412012893e-09,0.04800000000000008,9.319121753121891e-09
0.04860000000000009,7.160389790089831e-09,0.04860000000000009,6.400980219705845e-09,0.04860000000000009,6.60452420994909e-09,0.04860000000000009,7.83941600147079e-09,0.04860000000000009,9.288631071984879e-09
0.04920000000000009,7.096561092627114e-09,0.04920000000000009,6.331633702361367e-09,0.04920000000000009,6.536348727452956e-09,0.04920000000000009,7.783016524216364e-09,0.04920000000000009,9.257589581920445e-09
0.04980000000000009,7.032621972455596e-09,0.04980000000000009,6.26248710434594e-09,0.04980000000000009,6.468286949952772e-09,0.04980000000000009,7.726271589474039e-09,0.04980000000000009,9.225995808961114e-09
0.0504000000000001,6.968590789641609e-09,0.0504000000000001,6.193558839130533e-09,0.0504000000000001,6.400357737172258e-09,0.0504000000000001,7.669195938484542e-09,0.0504000000000001,9.193848541335688e-09
0.0510000000000001,6.904485734307904e-09,0.0510000000000001,6.124866796448011e-09,0.0510000000000001,6.332579516474924e-09,0.0510000000000001,7.611804434087292e-09,0.0510000000000001,9.161146835916775e-09
0.0516000000000001,6.840324815959833e-09,0.0516000000000001,6.056428341347198e-09,0.0516000000000001,6.264970279062167e-09,0.0516000000000001,7.554112049483928e-09,0.0516000000000001,9.127890025467963e-09
0.05220000000000011,6.776125852667175e-09,0.05220000000000011,5.988260314718117e-09,0.05220000000000011,6.197547576219591e-09,0.05220000000000011,7.496133857353532e-09,0.05220000000000011,9.094077725336666e-09
0.05280000000000011,6.711906461383548e-09,0.05280000000000011,5.920379033091546e-09,0.05280000000000011,6.130328516167141e-09,0.05280000000000011,7.437885018189941e-09,0.05280000000000011,9.059709838861453e-09
0.05340000000000011,6.647684047715785e-09,0.05340000000000011,5.852800291332e-09,0.05340000000000011,6.063329761166302e-09,0.05340000000000011,7.3793807689844e-09,0.05340000000000011,9.024786564255524e-09
0.05400000000000012,6.583475796661681e-09,0.05400000000000012,5.785539363657018e-09,0.05400000000000012,5.996567526397319e-09,0.05400000000000012,7.32063641172745e-09,0.05400000000000012,8.989308399970088e-09
0.05460000000000012,6.51929866347698e-09,0.05460000000000012,5.718611006112044e-09,0.05460000000000012,5.930057577656426e-09,0.05460000000000012,7.261667301619946e-09,0.05460000000000012,8.953276149608565e-09
0.05520000000000012,6.455169364810104e-09,0.05520000000000012,5.652029459201366e-09,0.05520000000000012,5.863815230588239e-09,0.05520000000000012,7.20248883568535e-09,0.05520000000000012,8.916690927214572e-09
0.05580000000000013,6.391104370379483e-09,0.05580000000000013,5.585808451863576e-09,0.05580000000000013,5.797855350375707e-09,0.05580000000000013,7.143116440524278e-09,0.05580000000000013,8.879554162029741e-09
0.05640000000000013,6.327119894724372e-09,0.05640000000000013,5.519961204688338e-09,0.05640000000000013,5.732192351481047e-09,0.05640000000000013,7.083565560935296e-09,0.05640000000000013,8.841867602270655e-09
0.05700000000000013,6.263231889770625e-09,0.05700000000000013,5.454500433965838e-09,0.05700000000000013,5.66684019846691e-09,0.05700000000000013,7.023851648059095e-09,0.05700000000000013,8.803633319512944e-09
0.05760000000000014,6.199456037633964e-09,0.05760000000000014,5.389438356895351e-09,0.05760000000000014,5.601812406314397e-09,0.05760000000000014,6.963990147543387e-09,0.05760000000000014,8.764853711475795e-09
0.05820000000000014,6.135807743521627e-09,0.05820000000000014,5.324786696278282e-09,0.05820000000000014,5.537122042328779e-09,0.05820000000000014,6.903996487808284e-09,0.05820000000000014,8.725531505404296e-09
0.05880000000000014,6.072302129095424e-09,0.05880000000000014,5.260556685609431e-09,0.05880000000000014,5.472781727612784e-09,0.05880000000000014,6.843886068605161e-09,0.05880000000000014,8.685669760764952e-09
0.05940000000000015,6.008954026846482e-09,0.05940000000000015,5.196759075145747e-09,0.05940000000000015,5.408803639385484e-09,0.05940000000000015,6.783674249468106e-09,0.05940000000000015,8.645271871028129e-09
0.06000000000000015,5.945777974013555e-09,0.06000000000000015,5.133404137835458e-09,0.06000000000000015,5.345199513495588e-09,0.06000000000000015,6.723376338316665e-09,0.06000000000000015,8.60434156576536e-09
0.06060000000000015,5.882788207577936e-09,0.06060000000000015,5.070501675336107e-09,0.06060000000000015,5.281980646983833e-09,0.06060000000000015,6.66300757969798e-09,0.06060000000000015,8.562882911389749e-09
0.06120000000000016,5.819998659075403e-09,0.06120000000000016,5.008061024879134e-09,0.06120000000000016,5.21915790210253e-09,0.06120000000000016,6.602583144431418e-09,0.06120000000000016,8.520900312562854e-09
0.06180000000000016,5.757422950133852e-09,0.06180000000000016,4.946091066113476e-09,0.06180000000000016,5.156741709476098e-09,0.06180000000000016,6.542118117932727e-09,0.06180000000000016,8.478398511838266e-09
0.06240000000000016,5.695074388913634e-09,0.06240000000000016,4.884600228104602e-09,0.06240000000000016,5.09474207173183e-09,0.06240000000000016,6.481627489927818e-09,0.06240000000000016,8.435382590100921e-09
0.06300000000000017,5.632965965667512e-09,0.06300000000000017,4.823596496592354e-09,0.06300000000000017,5.03316856882015e-09,0.06300000000000017,6.421126143400397e-09,0.06300000000000017,8.391857965423648e-09
0.06360000000000017,5.571110349880826e-09,0.06360000000000017,4.763087421460719e-09,0.06360000000000017,4.972030361087692e-09,0.06360000000000017,6.360628844672201e-09,0.06360000000000017,8.347830392160186e-09
0.06420000000000017,5.509519887253402e-09,0.06420000000000017,4.703080124375136e-09,0.06420000000000017,4.911336195572551e-09,0.06420000000000017,6.300150233080468e-09,0.06420000000000017,8.303305959482445e-09
0.06480000000000018,5.448206597462418e-09,0.06480000000000018,4.643581307123198e-09,0.06480000000000018,4.851094409901542e-09,0.06480000000000018,6.239704810758233e-09,0.06480000000000018,8.258291089048792e-09
0.06540000000000018,5.387182171439258e-09,0.06540000000000018,4.584597258835672e-09,0.06540000000000018,4.791312938566658e-09,0.06540000000000018,6.179306933651713e-09,0.06540000000000018,8.212792532274153e-09
0.06600000000000018,5.326457970206234e-09,0.06600000000000018,4.526133864505245e-09,0.06600000000000018,4.731999317822457e-09,0.06600000000000018,6.118970801574297e-09,0.06600000000000018,8.166817367559643e-09
0.06660000000000019,5.266045023027644e-09,0.06660000000000019,4.468196613255619e-09,0.06660000000000019,4.67316069153791e-09,0.06660000000000019,6.058710449458223e-09,0.06660000000000019,8.12037299672507e-09
0.06720000000000019,5.205954026797369e-09,0.06720000000000019,4.410790606396463e-09,0.06720000000000019,4.614803817489149e-09,0.06720000000000019,5.998539738457376e-09,0.06720000000000019,8.073467140586167e-09
0.06780000000000019,5.146195345180351e-09,0.06780000000000019,4.35392056616564e-09,0.06780000000000019,4.556935073227142e-09,0.06780000000000019,5.938472347903426e-09,0.06780000000000019,8.026107834888668e-09
0.0684000000000002,5.08677900807061e-09,0.0684000000000002,4.297590843955781e-09,0.0684000000000002,4.499560462475283e-09,0.0684000000000002,5.878521766346566e-09,0.0684000000000002,7.978303425097918e-09
0.0690000000000002,5.027714712153293e-09,0.0690000000000002,4.2418054288041e-09,0.0690000000000002,4.44268562170137e-09,0.0690000000000002,5.818701284605531e-09,0.0690000000000002,7.930062560736316e-09
0.0696000000000002,4.969011820641404e-09,0.0696000000000002,4.186567956277403e-09,0.0696000000000002,4.386315826279837e-09,0.0696000000000002,5.759023987505958e-09,0.0696000000000002,7.881394189962444e-09
0.07020000000000021,4.910679364682189e-09,0.07020000000000021,4.131881716658018e-09,0.07020000000000021,4.330455997993613e-09,0.07020000000000021,5.699502747525431e-09,0.07020000000000021,7.832307552664218e-09
0.07080000000000021,4.852726043451331e-09,0.07080000000000021,4.077749663638033e-09,0.07080000000000021,4.275110711091833e-09,0.07080000000000021,5.640150217480388e-09,0.07080000000000021,7.782812174438123e-09
0.07140000000000021,4.795160226166806e-09,0.07140000000000021,4.024174423252269e-09,0.07140000000000021,4.220284199791773e-09,0.07140000000000021,5.580978824240488e-09,0.07140000000000021,7.732917858331113e-09
0.07200000000000022,4.737989953394452e-09,0.07200000000000022,3.971158302006572e-09,0.07200000000000022,4.165980364658494e-09,0.07200000000000022,5.522000762327001e-09,0.07200000000000022,7.682634677928048e-09
0.07260000000000022,4.681222939098432e-09,0.07260000000000022,3.918703295600202e-09,0.07260000000000022,4.112202780754699e-09,0.07260000000000022,5.46322798923696e-09,0.07260000000000022,7.631972969340076e-09
0.07320000000000022,4.624866572385714e-09,0.07320000000000022,3.866811097876614e-09,0.07320000000000022,4.05895470353527e-09,0.07320000000000022,5.404672218601279e-09,0.07320000000000022,7.580943322624475e-09
0.07380000000000023,4.568927920467595e-09,0.07380000000000023,3.815483108241006e-09,0.07380000000000023,4.006239077248358e-09,0.07380000000000023,5.34634491639715e-09,0.07380000000000023,7.529556572872836e-09
0.07440000000000023,4.513413730460971e-09,0.07440000000000023,3.764720441817845e-09,0.07440000000000023,3.954058541050461e-09,0.07440000000000023,5.288257295602908e-09,0.07440000000000023,7.477823791143641e-09
0.07500000000000023,4.458330433440337e-09,0.07500000000000023,3.714523935787086e-09,0.07500000000000023,3.90241543733616e-09,0.07500000000000023,5.230420312466168e-09,0.07500000000000023,7.425756275345327e-09
0.07560000000000024,4.403684146576696e-09,0.07560000000000024,3.6648941596689e-09,0.07560000000000024,3.85131181819129e-09,0.07560000000000024,5.172844662032421e-09,0.07560000000000024,7.373365540033962e-09
0.07620000000000024,4.349480677020635e-09,0.07620000000000024,3.615831422207613e-09,0.07620000000000024,3.800749453333494e-09,0.07620000000000024,5.115540774999973e-09,0.07620000000000024,7.320663306560113e-09
0.07680000000000024,4.295725524955177e-09,0.07680000000000024,3.567335780182264e-09,0.07680000000000024,3.750729836721447e-09,0.07680000000000024,5.058518814378269e-09,0.07680000000000024,7.267661492773599e-09
0.07740000000000025,4.242423887936241e-09,0.07740000000000025,3.519407047079637e-09,0.07740000000000025,3.701254194691007e-09,0.07740000000000025,5.001788672559986e-09,0.07740000000000025,7.214372202280351e-09
0.07800000000000025,4.189580664069385e-09,0.07800000000000025,3.472044803676419e-09,0.07800000000000025,3.65232349220199e-09,0.07800000000000025,4.945359968889844e-09,0.07800000000000025,7.160807713413387e-09
0.07860000000000025,4.13720045702218e-09,0.07860000000000025,3.425248434880546e-09,0.07860000000000025,3.603938441411221e-09,0.07860000000000025,4.889242047879021e-09,0.07860000000000025,7.10698046887177e-09
0.07920000000000026,4.085287579513972e-09,0.07920000000000026,3.379017189862011e-09,0.07920000000000026,3.55609950763358e-09,0.07920000000000026,4.833443976772386e-09,0.07920000000000026,7.052903063445941e-09
0.07980000000000026,4.033846057950432e-09,0.07980000000000026,3.333350066064767e-09,0.07980000000000026,3.508806918260684e-09,0.07980000000000026,4.777974544406835e-09,0.07980000000000026,6.998588233649001e-09
0.08040000000000026,3.982879636917493e-09,0.08040000000000026,3.288245789290015e-09,0.08040000000000026,3.462060674202357e-09,0.08040000000000026,4.722842260064391e-09,0.08040000000000026,6.944048845354495e-09
0.08100000000000027,3.932391784039518e-09,0.08100000000000027,3.243702875630781e-09,0.08100000000000027,3.415860596399766e-09,0.08100000000000027,4.668055352633727e-09,0.08100000000000027,6.8892978824612e-09
0.08160000000000027,3.882385694638783e-09,0.08160000000000027,3.199719648808436e-09,0.08160000000000027,3.370206360372243e-09,0.08160000000000027,4.613621769937935e-09,0.08160000000000027,6.83434843502087e-09
0.08220000000000027,3.832864296433617e-09,0.08220000000000027,3.156294249410795e-09,0.08220000000000027,3.325097368185133e-09,0.08220000000000027,4.559549179026416e-09,0.08220000000000027,6.779213687039738e-09
0.08280000000000028,3.783830254842419e-09,0.08280000000000028,3.113424640619491e-09,0.08280000000000028,3.280532766378935e-09,0.08280000000000028,4.505844965537879e-09,0.08280000000000028,6.723906905374449e-09
0.08340000000000028,3.735285978060934e-09,0.08340000000000028,3.071108617161739e-09,0.08340000000000028,3.236511496212415e-09,0.08340000000000028,4.452516234507357e-09,0.08340000000000028,6.668441426362838e-09
0.08400000000000028,3.687233621597873e-09,0.08400000000000028,3.029343810154878e-09,0.08400000000000028,3.193032306816829e-09,0.08400000000000028,4.399569811222166e-09,0.08400000000000028,6.612830645213146e-09
0.08460000000000029,3.639675094422112e-09,0.08460000000000029,2.988127695149425e-09,0.08460000000000029,3.150093763088232e-09,0.08460000000000029,4.347012241472516e-09,0.08460000000000029,6.557088003126553e-09
0.08520000000000029,3.592612063889451e-09,0.08520000000000029,2.94745759820707e-09,0.08520000000000029,3.107694251441261e-09,0.08520000000000029,4.294849793655064e-09,0.08520000000000029,6.501226975449695e-09
