Iout (VM=-0.15) X,Iout (VM=-0.15) Y,Iout (VM=-0.075) X,Iout (VM=-0.075) Y,Iout (VM=0) X,Iout (VM=0) Y,Iout (VM=0.075) X,Iout (VM=0.075) Y,Iout (VM=0.15) X,Iout (VM=0.15) Y
0.0024,9.626648048033046e-10,0.0024,4.281666756085854e-09,0.0024,1.03286428924478e-08,0.0024,4.679809939214258e-09,0.0024,1.016480072396243e-09
0.003,9.54595453608574e-10,0.003,4.228664166901364e-09,0.003,1.032345426780114e-08,0.003,4.736216908479449e-09,0.003,1.025718102782821e-09
0.003599999999999999,9.466770861363334e-10,0.003599999999999999,4.176115136142122e-09,0.003599999999999999,1.031710808497999e-08,0.003599999999999999,4.793024939806851e-09,0.003599999999999999,1.035130029998768e-09
0.0042,9.389070469142649e-10,0.0042,4.124024284603526e-09,0.0042,1.03096061145325e-08,0.0042,4.850226596991303e-09,0.0042,1.044718851221773e-09
0.0048,9.312827183683667e-10,0.0048,4.072395945075717e-09,0.0048,1.030095050332657e-08,0.0048,4.907814126774316e-09,0.0048,1.054487602077735e-09
0.005399999999999999,9.238015212266208e-10,0.005399999999999999,4.021234166454923e-09,0.005399999999999999,1.029114377463997e-08,0.005399999999999999,4.965779456670459e-09,0.005399999999999999,1.064439356197103e-09
0.005999999999999999,9.16460912884451e-10,0.005999999999999999,3.970542718813307e-09,0.005999999999999999,1.028018882942013e-08,0.005999999999999999,5.024114193276401e-09,0.005999999999999999,1.074577225687898e-09
0.006599999999999999,9.092583887200016e-10,0.006599999999999999,3.920325096893599e-09,0.006599999999999999,1.02680889461011e-08,0.006599999999999999,5.082809620597674e-09,0.006599999999999999,1.084904359924653e-09
0.007199999999999999,9.021914814589359e-10,0.007199999999999999,3.870584526035088e-09,0.007199999999999999,1.025484778147905e-08,0.007199999999999999,5.141856699665992e-09,0.007199999999999999,1.095423946871965e-09
0.007799999999999999,8.952577601146167e-10,0.007799999999999999,3.821323965690674e-09,0.007799999999999999,1.024046937108364e-08,0.007799999999999999,5.201246066356414e-09,0.007799999999999999,1.106139211210657e-09
0.008399999999999999,8.88454831356966e-10,0.008399999999999999,3.772546114880848e-09,0.008399999999999999,1.022495812927498e-08,0.008399999999999999,5.260968032170481e-09,0.008399999999999999,1.117053416092773e-09
0.008999999999999999,8.817803378270397e-10,0.008999999999999999,3.724253417392123e-09,0.008999999999999999,1.02083188500824e-08,0.008999999999999999,5.321012582757001e-09,0.008999999999999999,1.128169860846308e-09
0.009599999999999999,8.75231958650279e-10,0.009599999999999999,3.676448066061866e-09,0.009599999999999999,1.019055670674289e-08,0.009599999999999999,5.381369378629531e-09,0.009599999999999999,1.139491882366393e-09
0.0102,8.688074090603913e-10,0.0102,3.629132008377916e-09,0.0102,1.017167725241852e-08,0.0102,5.442027755633388e-09,0.0102,1.151022853692713e-09
0.0108,8.625044401336144e-10,0.0108,3.582306951961252e-09,0.0108,1.015168641978885e-08,0.0108,5.502976725001855e-09,0.0108,1.162766184423266e-09
0.0114,8.563208381474486e-10,0.0114,3.535974369310416e-09,0.0114,1.013059052136239e-08,0.0114,5.564204974669259e-09,0.0114,1.174725320175938e-09
0.012,8.502544249615928e-10,0.012,3.490135504811918e-09,0.012,1.010839624885526e-08,0.012,5.625700870888033e-09,0.012,1.186903741889393e-09
0.0126,8.443030568731585e-10,0.0126,3.444791390894029e-09,0.0126,1.008511067306178e-08,0.0126,5.687452459739352e-09,0.0126,1.199304965758e-09
0.0132,8.384646252683011e-10,0.0132,3.399942904997322e-09,0.0132,1.006074124329407e-08,0.0132,5.749447468883959e-09,0.0132,1.211932542624962e-09
0.0138,8.327370555537455e-10,0.0138,3.355590742238133e-09,0.0138,1.003529578665687e-08,0.0138,5.811673310582198e-09,0.0138,1.224790057607849e-09
0.0144,8.271183068315932e-10,0.0144,3.311735313409126e-09,0.0144,1.000878250710995e-08,0.0144,5.874117083954132e-09,0.0144,1.23788112928496e-09
0.015,8.216063724398495e-10,0.015,3.26837679864602e-09,0.015,9.981209984416636e-09,0.015,5.936765578279155e-09,0.015,1.251209409267353e-09
0.0156,8.161992784201103e-10,0.0156,3.225515176364824e-09,0.0156,9.952587172930826e-09,0.0156,5.999605276835545e-09,0.0156,1.264778582279255e-09
0.0162,8.108950835900386e-10,0.0162,3.183150232334518e-09,0.0162,9.922923399883405e-09,0.0162,6.062622360453842e-09,0.0162,1.27859236420552e-09
0.0168,8.056918800109292e-10,0.0168,3.141281564379774e-09,0.0168,9.892228363721599e-09,0.0168,6.12580271153288e-09,0.0168,1.292654502570175e-09
0.0174,8.005877911208681e-10,0.0174,3.099908588931086e-09,0.0174,9.860512132224359e-09,0.0174,6.189131919633098e-09,0.0174,1.30696877527991e-09
0.018,7.955809726645562e-10,0.018,3.05903054579904e-09,0.018,9.827785139895596e-09,0.018,6.252595285412072e-09,0.018,1.321538990070374e-09
0.0186,7.906696116101918e-10,0.0186,3.018646503052328e-09,0.0186,9.794058185490587e-09,0.0186,6.316177826596146e-09,0.0186,1.336368983462508e-09
0.0192,7.858519261478715e-10,0.0192,2.978755363084659e-09,0.0192,9.759342429564816e-09,0.0192,6.379864283901969e-09,0.0192,1.351462620213926e-09
0.0198,7.81126165082808e-10,0.0198,2.939355867308747e-09,0.0198,9.723649390513736e-09,0.0198,6.443639126686459e-09,0.0198,1.366823792526546e-09
0.0204,7.764906072386551e-10,0.0204,2.900446601645696e-09,0.0204,9.68699094177992e-09,0.0204,6.507486559695796e-09,0.0204,1.382456418706665e-09
0.021,7.719435616437828e-10,0.021,2.862026001183079e-09,0.021,9.649379307891824e-09,0.021,6.571390530197013e-09,0.021,1.398364442502684e-09
0.0216,7.674833668948178e-10,0.0216,2.824092355395581e-09,0.0216,9.6108270600057e-09,0.0216,6.635334734901617e-09,0.0216,1.41455183221593e-09
0.0222,7.631083903843258e-10,0.0222,2.78664381348392e-09,0.0222,9.571347111768644e-09,0.0222,6.699302627322311e-09,0.0222,1.431022579468867e-09
0.0228,7.588170286262532e-10,0.0228,2.749678389055725e-09,0.0228,9.530952714464852e-09,0.0228,6.763277426703262e-09,0.0228,1.447780698046934e-09
0.0234,7.546077061200477e-10,0.0234,2.713193964738651e-09,0.0234,9.489657451704508e-09,0.0234,6.8272421249101e-09,0.0234,1.464830222677125e-09
0.024,7.504788755029518e-10,0.024,2.67718829755517e-09,0.024,9.447475234167353e-09,0.024,6.891179496194142e-09,0.024,1.48217520882017e-09
0.0246,7.46429016905154e-10,0.0246,2.641659023128505e-09,0.0246,9.40442029310283e-09,0.0246,6.955072105634265e-09,0.0246,1.49981972941961e-09
0.0252,7.424566377721682e-10,0.0252,2.606603660635569e-09,0.0252,9.360507175022269e-09,0.0252,7.018902318255478e-09,0.0252,1.517767876108935e-09
0.0258,7.385602721610995e-10,0.0258,2.572019617701782e-09,0.0258,9.315750734196391e-09,0.0258,7.082652309098464e-09,0.0258,1.536023755759845e-09
0.0264,7.347384803241905e-10,0.0264,2.537904194172688e-09,0.0264,9.270166126105098e-09,0.0264,7.14630407273457e-09,0.0264,1.55459149028319e-09
0.027,7.309898488822745e-10,0.027,2.504254587253572e-09,0.027,9.223768800157397e-09,0.027,7.209839433074771e-09,0.027,1.573475215337727e-09
0.0276,7.273129899205121e-10,0.0276,2.471067895547468e-09,0.0276,9.176574491752278e-09,0.0276,7.273240054488021e-09,0.0276,1.592679077517856e-09
0.0282,7.237065405622615e-10,0.0282,2.438341123387195e-09,0.0282,9.128599214315006e-09,0.0282,7.33648745182289e-09,0.0282,1.612207234826734e-09
0.0288,7.201691629623995e-10,0.0288,2.406071185345039e-09,0.0288,9.079859250700905e-09,0.0288,7.399563001688932e-09,0.0288,1.632063852971821e-09
0.0294,7.16699543530986e-10,0.0294,2.374254909698828e-09,0.0294,9.030371144613084e-09,0.0294,7.462447953591493e-09,0.0294,1.652253105596592e-09
0.03,7.13296392926431e-10,0.03,2.34288904327648e-09,0.03,8.9801516915919e-09,0.03,7.525123440588584e-09,0.03,1.672779171422982e-09
0.0306,7.0995844506491e-10,0.0306,2.311970254883968e-09,0.0306,8.929217929280503e-09,0.0306,7.587570491721714e-09,0.0306,1.693646232710199e-09
0.0312,7.06684457928035e-10,0.0312,2.281495139501744e-09,0.0312,8.877587127607323e-09,0.0312,7.649770043237778e-09,0.0312,1.714858473776465e-09
0.03179999999999999,7.03473211619343e-10,0.03179999999999999,2.251460221983419e-09,0.03179999999999999,8.825276778854422e-09,0.03179999999999999,7.711702950340936e-09,0.03179999999999999,1.736420079328625e-09
0.0324,7.003235091602615e-10,0.0324,2.22186196062398e-09,0.0324,8.772304587296964e-09,0.0324,7.773349999474032e-09,0.0324,1.75833523168912e-09
0.033,6.972341759137039e-10,0.033,2.192696751015366e-09,0.033,8.718688458116368e-09,0.033,7.834691920163323e-09,0.033,1.78060810950898e-09
0.0336,6.942040584072152e-10,0.0336,2.163960929957363e-09,0.0336,8.664446486809678e-09,0.0336,7.895709397340469e-09,0.0336,1.803242885585432e-09
0.03420000000000001,6.912320254657196e-10,0.03420000000000001,2.135650777922907e-09,0.03420000000000001,8.609596947743948e-09,0.03420000000000001,7.956383083978264e-09,0.03420000000000001,1.826243724889473e-09
0.03480000000000001,6.883169665629189e-10,0.03480000000000001,2.107762523461097e-09,0.03480000000000001,8.554158282611657e-09,0.03480000000000001,8.016693612759894e-09,0.03480000000000001,1.849614782156305e-09
0.03540000000000001,6.854577917667202e-10,0.03540000000000001,2.080292346055939e-09,0.03540000000000001,8.498149088732189e-09,0.03540000000000001,8.07662160899916e-09,0.03540000000000001,1.873360199790121e-09
0.03600000000000002,6.826534319069185e-10,0.03600000000000002,2.053236379354726e-09,0.03600000000000002,8.441588106929054e-09,0.03600000000000002,8.136147703123343e-09,0.03600000000000002,1.897484105637877e-09
0.03660000000000002,6.799028374866569e-10,0.03660000000000002,2.026590714518842e-09,0.03660000000000002,8.384494209544941e-09,0.03660000000000002,8.19525254272009e-09,0.03660000000000002,1.921990610401784e-09
0.03720000000000002,6.772049788911448e-10,0.03720000000000002,2.00035140317743e-09,0.03720000000000002,8.326886388055088e-09,0.03720000000000002,8.253916805603023e-09,0.03720000000000002,1.946883805879681e-09
0.03780000000000003,6.745588458988299e-10,0.03780000000000003,1.974514460545409e-09,0.03780000000000003,8.26878374024232e-09,0.03780000000000003,8.312121211534111e-09,0.03780000000000003,1.972167761657749e-09
0.03840000000000003,6.719634473541185e-10,0.03840000000000003,1.949075868351329e-09,0.03840000000000003,8.210205457819034e-09,0.03840000000000003,8.369846535134265e-09,0.03840000000000003,1.997846523036034e-09
0.03900000000000003,6.694178105170203e-10,0.03900000000000003,1.924031577518464e-09,0.03900000000000003,8.151170813673803e-09,0.03900000000000003,8.427073617959493e-09,0.03900000000000003,2.023924108075156e-09
0.03960000000000004,6.669209811909357e-10,0.03960000000000004,1.89937751087324e-09,0.03960000000000004,8.091699148545007e-09,0.03960000000000004,8.483783380867454e-09,0.03960000000000004,2.050404505640652e-09
0.04020000000000004,6.644720233316671e-10,0.04020000000000004,1.875109566483329e-09,0.04020000000000004,8.031809858245022e-09,0.04020000000000004,8.539956835789955e-09,0.04020000000000004,2.077291671758646e-09
0.04080000000000004,6.620700185153759e-10,0.04080000000000004,1.851223619687286e-09,0.04080000000000004,7.97152238079144e-09,0.04080000000000004,8.595575098500727e-09,0.04080000000000004,2.104589527048052e-09
0.04140000000000005,6.597140655154613e-10,0.04140000000000005,1.827715525675418e-09,0.04140000000000005,7.910856183016281e-09,0.04140000000000005,8.650619399467134e-09,0.04140000000000005,2.132301954331197e-09
0.04200000000000005,6.57403280452708e-10,0.04200000000000005,1.804581122288663e-09,0.04200000000000005,7.849830747361845e-09,0.04200000000000005,8.705071096466018e-09,0.04200000000000005,2.160432794702506e-09
0.04260000000000005,6.551367961480114e-10,0.04260000000000005,1.781816232169939e-09,0.04260000000000005,7.788465559109534e-09,0.04260000000000005,8.758911685569607e-09,0.04260000000000005,2.188985845501721e-09
0.04320000000000006,6.529137619870112e-10,0.04320000000000006,1.759416665516133e-09,0.04320000000000006,7.726780092816786e-09,0.04320000000000006,8.812122812849515e-09,0.04320000000000006,2.217964856290336e-09
0.04380000000000006,6.507333433231621e-10,0.04380000000000006,1.737378221790894e-09,0.04380000000000006,7.664793799383663e-09,0.04380000000000006,8.864686285395815e-09,0.04380000000000006,2.247373526064776e-09
0.04440000000000006,6.485947217063109e-10,0.04440000000000006,1.715696692695012e-09,0.04440000000000006,7.602526093387841e-09,0.04440000000000006,8.91658408222111e-09,0.04440000000000006,2.277215499870785e-09
0.04500000000000007,6.464970942442071e-10,0.04500000000000007,1.694367863545922e-09,0.04500000000000007,7.539996339518089e-09,0.04500000000000007,8.96779836525673e-09,0.04500000000000007,2.307494365493411e-09
0.04560000000000007,6.444396728842985e-10,0.04560000000000007,1.673387515561969e-09,0.04560000000000007,7.477223840317698e-09,0.04560000000000007,9.018311489446559e-09,0.04560000000000007,2.338213650071742e-09
0.04620000000000007,6.424216852306922e-10,0.04620000000000007,1.652751429124079e-09,0.04620000000000007,7.414227822820864e-09,0.04620000000000007,9.068106013459279e-09,0.04620000000000007,2.369376815941018e-09
0.04680000000000008,6.404423733071656e-10,0.04680000000000008,1.632455383249995e-09,0.04680000000000008,7.351027427041995e-09,0.04680000000000008,9.117164709252443e-09,0.04680000000000008,2.400987257961222e-09
0.04740000000000008,6.38500993910973e-10,0.04740000000000008,1.612495160019843e-09,0.04740000000000008,7.287641692064246e-09,0.04740000000000008,9.165470572256909e-09,0.04740000000000008,2.433048299088937e-09
0.04800000000000008,6.365968176916802e-10,0.04800000000000008,1.592866545034088e-09,0.04800000000000008,7.224089545442407e-09,0.04800000000000008,9.213006830313688e-09,0.04800000000000008,2.465563186980154e-09
0.04860000000000009,6.347291295267701e-10,0.04860000000000009,1.573565329818401e-09,0.04860000000000009,7.160389790089831e-09,0.04860000000000009,9.259756953280126e-09,0.04860000000000009,2.49853508975982e-09
0.04920000000000009,6.328972277792786e-10,0.04920000000000009,1.554587312935691e-09,0.04920000000000009,7.096561092627114e-09,0.04920000000000009,9.305704661573956e-09,0.04920000000000009,2.531967092475381e-09
0.04980000000000009,6.311004247374811e-10,0.04980000000000009,1.535928302456413e-09,0.04980000000000009,7.032621972455596e-09,0.04980000000000009,9.350833935106608e-09,0.04980000000000009,2.565862192836283e-09
0.0504000000000001,6.293380453324403e-10,0.0504000000000001,1.51758411692044e-09,0.0504000000000001,6.968590789641609e-09,0.0504000000000001,9.395129021261353e-09,0.0504000000000001,2.6002232970247e-09
0.0510000000000001,6.27609427638324e-10,0.0510000000000001,1.499550587183942e-09,0.0510000000000001,6.904485734307904e-09,0.0510000000000001,9.438574442976889e-09,0.0510000000000001,2.635053215950542e-09
0.0516000000000001,6.259139224260261e-10,0.0516000000000001,1.481823558138573e-09,0.0516000000000001,6.840324815959833e-09,0.0516000000000001,9.481155006456299e-09,0.0516000000000001,2.670354659895941e-09
0.05220000000000011,6.24250893078062e-10,0.05220000000000011,1.464398890093794e-09,0.05220000000000011,6.776125852667175e-09,0.05220000000000011,9.522855808434397e-09,0.05220000000000011,2.706130235980531e-09
0.05280000000000011,6.226197150789292e-10,0.05280000000000011,1.447272459582723e-09,0.05280000000000011,6.711906461383548e-09,0.05280000000000011,9.563662243346751e-09,0.05280000000000011,2.742382441784834e-09
0.05340000000000011,6.210197758862489e-10,0.05340000000000011,1.430440161983175e-09,0.05340000000000011,6.647684047715785e-09,0.05340000000000011,9.603560010063995e-09,0.05340000000000011,2.779113662119135e-09
0.05400000000000012,6.194504749861645e-10,0.05400000000000012,1.413897911463819e-09,0.05400000000000012,6.583475796661681e-09,0.05400000000000012,9.642535118188252e-09,0.05400000000000012,2.81632616400537e-09
0.05460000000000012,6.179112230456998e-10,0.05460000000000012,1.397641643024097e-09,0.05460000000000012,6.51929866347698e-09,0.05460000000000012,9.680573894482638e-09,0.05460000000000012,2.85402209204641e-09
0.05520000000000012,6.164014422577626e-10,0.05520000000000012,1.381667313820239e-09,0.05520000000000012,6.455169364810104e-09,0.05520000000000012,9.717662988375358e-09,0.05520000000000012,2.892203463855032e-09
0.05580000000000013,6.149205659079087e-10,0.05580000000000013,1.365970903881834e-09,0.05580000000000013,6.391104370379483e-09,0.05580000000000013,9.753789377813684e-09,0.05580000000000013,2.93087216481592e-09
0.05640000000000013,6.134680385192157e-10,0.05640000000000013,1.35054841738198e-09,0.05640000000000013,6.327119894724372e-09,0.05640000000000013,9.788940374335982e-09,0.05640000000000013,2.970029943963712e-09
0.05700000000000013,6.120433144835981e-10,0.05700000000000013,1.335395883999263e-09,0.05700000000000013,6.263231889770625e-09,0.05700000000000013,9.823103627981311e-09,0.05700000000000013,3.009678408554395e-09
0.05760000000000014,6.106458597521454e-10,0.05760000000000014,1.320509359206198e-09,0.05760000000000014,6.199456037633964e-09,0.05760000000000014,9.856267132198101e-09,0.05760000000000014,3.049819019026468e-09
0.05820000000000014,6.092751498188055e-10,0.05820000000000014,1.305884926332883e-09,0.05820000000000014,6.135807743521627e-09,0.05820000000000014,9.888419228183033e-09,0.05820000000000014,3.090453084203365e-09
0.05880000000000014,6.079306704810276e-10,0.05880000000000014,1.291518696325805e-09,0.05880000000000014,6.072302129095424e-09,0.05880000000000014,9.919548609078682e-09,0.05880000000000014,3.131581756465889e-09
0.05940000000000015,6.066119175272222e-10,0.05940000000000015,1.277406809938117e-09,0.05940000000000015,6.008954026846482e-09,0.05940000000000015,9.949644323750449e-09,0.05940000000000015,3.173206025767871e-09
0.06000000000000015,6.053183963868053e-10,0.06000000000000015,1.2635454368958e-09,0.06000000000000015,5.945777974013555e-09,0.06000000000000015,9.978695780469191e-09,0.06000000000000015,3.215326715287989e-09
0.06060000000000015,6.04049622166793e-10,0.06060000000000015,1.249930778695733e-09,0.06060000000000015,5.882788207577936e-09,0.06060000000000015,1.000669275069678e-08,0.06060000000000015,3.257944475887967e-09
0.06120000000000016,6.028051191219809e-10,0.06120000000000016,1.236559067482566e-09,0.06120000000000016,5.819998659075403e-09,0.06120000000000016,1.003362537179917e-08,0.06120000000000016,3.301059780852013e-09
0.06180000000000016,6.015844210319862e-10,0.06180000000000016,1.223426567786896e-09,0.06180000000000016,5.757422950133852e-09,0.06180000000000016,1.00594841503004e-08,0.06180000000000016,3.344672919834328e-09
0.06240000000000016,6.003870700544879e-10,0.06240000000000016,1.210529577421864e-09,0.06240000000000016,5.695074388913634e-09,0.06240000000000016,1.008425996468107e-08,0.06240000000000016,3.388783992738576e-09
0.06300000000000017,5.992126177182666e-10,0.06300000000000017,1.197864427445263e-09,0.06300000000000017,5.632965965667512e-09,0.06300000000000017,1.010794406808822e-08,0.06300000000000017,3.433392890023861e-09
0.06360000000000017,5.980606238714098e-10,0.06360000000000017,1.185427482924351e-09,0.06360000000000017,5.571110349880826e-09,0.06360000000000017,1.013052809029864e-08,0.06360000000000017,3.478499234607144e-09
0.06420000000000017,5.969306572187672e-10,0.06420000000000017,1.173215143713444e-09,0.06420000000000017,5.509519887253402e-09,0.06420000000000017,1.015200404069445e-08,0.06420000000000017,3.524102434237321e-09
0.06480000000000018,5.958222946116409e-10,0.06480000000000018,1.161223844902484e-09,0.06480000000000018,5.448206597462418e-09,0.06480000000000018,1.017236430962202e-08,0.06480000000000018,3.570201762719556e-09
0.06540000000000018,5.94735120759452e-10,0.06540000000000018,1.149450057251844e-09,0.06540000000000018,5.387182171439258e-09,0.06540000000000018,1.01916016707594e-08,0.06540000000000018,3.616796300649682e-09
0.06600000000000018,5.936687291220955e-10,0.06600000000000018,1.137890287519382e-09,0.06600000000000018,5.326457970206234e-09,0.06600000000000018,1.020970928302453e-08,0.06600000000000018,3.663884911834721e-09
0.06660000000000019,5.926227202336952e-10,0.06660000000000019,1.126541079269072e-09,0.06660000000000019,5.266045023027644e-09,0.06660000000000019,1.022668069178084e-08,0.06660000000000019,3.711466234533447e-09
0.06720000000000019,5.915967025926831e-10,0.06720000000000019,1.115399012684045e-09,0.06720000000000019,5.205954026797369e-09,0.06720000000000019,1.024250983089668e-08,0.06720000000000019,3.759538676546288e-09
0.06780000000000019,5.905902923365493e-10,0.06780000000000019,1.104460705436596e-09,0.06780000000000019,5.146195345180351e-09,0.06780000000000019,1.0257191024004e-08,0.06780000000000019,3.808100409809058e-09
0.0684000000000002,5.896031131559323e-10,0.0684000000000002,1.093722812939498e-09,0.0684000000000002,5.08677900807061e-09,0.0684000000000002,1.027071898566843e-08,0.0684000000000002,3.857149364472348e-09
0.0690000000000002,5.886347956393014e-10,0.0690000000000002,1.083182027898245e-09,0.0690000000000002,5.027714712153293e-09,0.0690000000000002,1.028308882306141e-08,0.0690000000000002,3.906683224500986e-09
0.0696000000000002,5.87684977803167e-10,0.0696000000000002,1.072835081707138e-09,0.0696000000000002,4.969011820641404e-09,0.0696000000000002,1.029429603688273e-08,0.0696000000000002,3.956699422084544e-09
0.07020000000000021,5.867533044827885e-10,0.07020000000000021,1.062678744167741e-09,0.07020000000000021,4.910679364682189e-09,0.07020000000000021,1.030433652250421e-08,0.07020000000000021,4.007195132690106e-09
0.07080000000000021,5.858394276753999e-10,0.07080000000000021,1.052709823119456e-09,0.07080000000000021,4.852726043451331e-09,0.07080000000000021,1.031320657114815e-08,0.07080000000000021,4.058167270172955e-09
0.07140000000000021,5.849430053884774e-10,0.07140000000000021,1.042925165449976e-09,0.07140000000000021,4.795160226166806e-09,0.07140000000000021,1.032090287084069e-08,0.07140000000000021,4.109612481571087e-09
0.07200000000000022,5.840637028291756e-10,0.07200000000000022,1.033321656894452e-09,0.07200000000000022,4.737989953394452e-09,0.07200000000000022,1.032742250717824e-08,0.07200000000000022,4.16152714237457e-09
0.07260000000000022,5.832011918421511e-10,0.07260000000000022,1.023896221969977e-09,0.07260000000000022,4.681222939098432e-09,0.07260000000000022,1.033276296461388e-08,0.07260000000000022,4.213907352189477e-09
0.07320000000000022,5.823551497912377e-10,0.07320000000000022,1.014645824370001e-09,0.07320000000000022,4.624866572385714e-09,0.07320000000000022,1.033692212695958e-08,0.07320000000000022,4.266748929657144e-09
0.07380000000000023,5.81525261233706e-10,0.07380000000000023,1.00556746688267e-09,0.07380000000000023,4.568927920467595e-09,0.07380000000000023,1.033989827842866e-08,0.07380000000000023,4.320047408076751e-09
0.07440000000000023,5.807112158827658e-10,0.07440000000000023,9.96658191441888e-10,0.07440000000000023,4.513413730460971e-09,0.07440000000000023,1.034169010441415e-08,0.07440000000000023,4.373798031289554e-09
0.07500000000000023,5.799127100906441e-10,0.07500000000000023,9.879150790919536e-10,0.07500000000000023,4.458330433440337e-09,0.07500000000000023,1.03422966919572e-08,0.07500000000000023,4.427995749278825e-09
0.07560000000000024,5.791294457738696e-10,0.07560000000000024,9.793352500589482e-10,0.07560000000000024,4.403684146576696e-09,0.07560000000000024,1.03417175308838e-08,0.07560000000000024,4.482635214067523e-09
0.07620000000000024,5.78361130653284e-10,0.07620000000000024,9.709158634422957e-10,0.07620000000000024,4.349480677020635e-09,0.07620000000000024,1.033995251427034e-08,0.07620000000000024,4.537710776045232e-09
0.07680000000000024,5.776074783961615e-10,0.07680000000000024,9.626541177847372e-10,0.07680000000000024,4.295725524955177e-09,0.07680000000000024,1.033700193912742e-08,0.07680000000000024,4.593216480099421e-09
0.07740000000000025,5.768682076289113e-10,0.07740000000000025,9.545472499541632e-10,0.07740000000000025,4.242423887936241e-09,0.07740000000000025,1.033286650692023e-08,0.07740000000000025,4.649146061903634e-09
0.07800000000000025,5.761430426320141e-10,0.07800000000000025,9.465925365118148e-10,0.07800000000000025,4.189580664069385e-09,0.07800000000000025,1.032754732431831e-08,0.07800000000000025,4.705492945193616e-09
0.07860000000000025,5.754317131700403e-10,0.07860000000000025,9.387872922447212e-10,0.07860000000000025,4.13720045702218e-09,0.07860000000000025,1.032104590364684e-08,0.07860000000000025,4.762250237869823e-09
0.07920000000000026,5.747339541051813e-10,0.07920000000000026,9.311288704371888e-10,0.07920000000000026,4.085287579513972e-09,0.07920000000000026,1.031336416333947e-08,0.07920000000000026,4.819410729725145e-09
0.07980000000000026,5.740495052308191e-10,0.07980000000000026,9.236146629565073e-10,0.07980000000000026,4.033846057950432e-09,0.07980000000000026,1.030450442828254e-08,0.07980000000000026,4.876966889473973e-09
0.08040000000000026,5.73378111728117e-10,0.08040000000000026,9.162421004158884e-10,0.08040000000000026,3.982879636917493e-09,0.08040000000000026,1.029446943062421e-08,0.08040000000000026,4.93491086196522e-09
0.08100000000000027,5.727195234038504e-10,0.08100000000000027,9.090086508827296e-10,0.08100000000000027,3.932391784039518e-09,0.08100000000000027,1.028326230939056e-08,0.08100000000000027,4.993234466982813e-09
0.08160000000000027,5.720734948031348e-10,0.08160000000000027,9.019118203670124e-10,0.08160000000000027,3.882385694638783e-09,0.08160000000000027,1.027088661133124e-08,0.08160000000000027,5.051929196220239e-09
0.08220000000000027,5.714397856708186e-10,0.08220000000000027,8.949491528967257e-10,0.08220000000000027,3.832864296433617e-09,0.08220000000000027,1.025734629069995e-08,0.08220000000000027,5.110986212237232e-09
0.08280000000000028,5.70818159571284e-10,0.08280000000000028,8.881182298136317e-10,0.08280000000000028,3.783830254842419e-09,0.08280000000000028,1.024264570953584e-08,0.08280000000000028,5.170396346908466e-09
0.08340000000000028,5.702083856423675e-10,0.08340000000000028,8.814166693772579e-10,0.08340000000000028,3.735285978060934e-09,0.08340000000000028,1.022678963741759e-08,0.08340000000000028,5.230150100560941e-09
0.08400000000000028,5.696102367742139e-10,0.08400000000000028,8.748421272485177e-10,0.08400000000000028,3.687233621597873e-09,0.08400000000000028,1.020978325141446e-08,0.08400000000000028,5.290237640418343e-09
0.08460000000000029,5.690234901601795e-10,0.08460000000000029,8.683922951102317e-10,0.08460000000000029,3.639675094422112e-09,0.08460000000000029,1.019163213585024e-08,0.08460000000000029,5.350648801264665e-09
0.08520000000000029,5.684479276045533e-10,0.08520000000000029,8.62064901347872e-10,0.08520000000000029,3.592612063889451e-09,0.08520000000000029,1.017234228178505e-08,0.08520000000000029,5.411373084216897e-09
0.08580000000000029,5.6788333526308e-10,0.08580000000000029,8.558577106158931e-10,0.08580000000000029,3.546045960940345e-09,0.08580000000000029,1.015192008654154e-08,0.08580000000000029,5.472399657321999e-09
0.0864000000000003,5.673295030414549e-10,0.0864000000000003,8.49768523074638e-10,0.0864000000000003,3.499977986537824e-09,0.0864000000000003,1.013037235290467e-08,0.0864000000000003,5.533717356371174e-09
0.0870000000000003,5.667862248520174e-10,0.0870000000000003,8.437951742289804e-10,0.0870000000000003,3.454409124778758e-09,0.0870000000000003,1.010770628835607e-08,0.0870000000000003,5.595314685079948e-09
0.0876000000000003,5.662532989088532e-10,0.0876000000000003,8.379355349760642e-10,0.0876000000000003,3.409340191856685e-09,0.0876000000000003,1.008392950366844e-08,0.0876000000000003,5.657179816496461e-09
0.08820000000000031,5.657305270517994e-10,0.08820000000000031,8.321875106137554e-10,0.08820000000000031,3.364771844177269e-09,0.08820000000000031,1.005905001221763e-08,0.08820000000000031,5.719300595092728e-09
0.08880000000000031,5.652177149166258e-10,0.08880000000000031,8.265490412636764e-10,0.08880000000000031,3.320704458877648e-09,0.08880000000000031,1.003307622795688e-08,0.08880000000000031,5.781664537454943e-09
0.08940000000000031,5.647146722566471e-10,0.08940000000000031,8.210181009832743e-10,0.08940000000000031,3.277138171007518e-09,0.08940000000000031,1.000601696394385e-08,0.08940000000000031,5.844258835770208e-09
0.09000000000000032,5.642212118398702e-10,0.09000000000000032,8.155926972606328e-10,0.09000000000000032,3.234072911514949e-09,0.09000000000000032,9.977881430463173e-09,0.09000000000000032,5.907070359700334e-09
