Iout (IBIAS=2e-09) X,Iout (IBIAS=2e-09) Y,Iout (IBIAS=5e-09) X,Iout (IBIAS=5e-09) Y,Iout (IBIAS=1e-08) X,Iout (IBIAS=1e-08) Y,Iout (IBIAS=1.5e-08) X,Iout (IBIAS=1.5e-08) Y,Iout (IBIAS=2.5e-08) X,Iout (IBIAS=2.5e-08) Y
-0.1686000000000023,5.5456374269818e-10,-0.1686000000000023,6.502742434654315e-10,-0.1686000000000023,7.92018571899097e-10,-0.1686000000000023,9.338402479616095e-10,-0.1686000000000023,1.223142499064546e-09
-0.1680000000000023,5.553772127416516e-10,-0.1680000000000023,6.525537400152861e-10,-0.1680000000000023,7.969032519083917e-10,-0.1680000000000023,9.414510076312215e-10,-0.1680000000000023,1.236383133327649e-09
-0.1674000000000023,5.562060649016499e-10,-0.1674000000000023,6.54876831806193e-10,-0.1674000000000023,8.0188250074391e-10,-0.1674000000000023,9.492095986653047e-10,-0.1674000000000023,1.249879051728455e-09
-0.1668000000000023,5.5705058109585e-10,-0.1668000000000023,6.572443374673471e-10,-0.1668000000000023,8.069581096167546e-10,-0.1668000000000023,9.571187889723159e-10,-0.1668000000000023,1.263634847540594e-09
-0.1662000000000023,5.579110482599888e-10,-0.1662000000000023,6.596570901857446e-10,-0.1662000000000023,8.121319009142359e-10,-0.1662000000000023,9.651813920671369e-10,-0.1662000000000023,1.277655180729188e-09
-0.1656000000000024,5.587877583125634e-10,-0.1656000000000024,6.621159379434445e-10,-0.1656000000000024,8.174057283254424e-10,-0.1656000000000024,9.734002665025176e-10,-0.1656000000000024,1.291944778668348e-09
-0.1650000000000024,5.596810082207144e-10,-0.1650000000000024,6.646217438394876e-10,-0.1650000000000024,8.227814773290069e-10,-0.1650000000000024,9.817783171008877e-10,-0.1650000000000024,1.306508436415424e-09
-0.1644000000000024,5.605910998860546e-10,-0.1644000000000024,6.671753861140097e-10,-0.1644000000000024,8.28261065693477e-10,-0.1644000000000024,9.903184945253087e-10,-0.1644000000000024,1.321351017201217e-09
-0.1638000000000024,5.615183405148888e-10,-0.1638000000000024,6.697777583214922e-10,-0.1638000000000024,8.338464439536731e-10,-0.1638000000000024,9.990237965329218e-10,-0.1638000000000024,1.336477453016631e-09
-0.1632000000000024,5.624630427513649e-10,-0.1632000000000024,6.724297699768721e-10,-0.1632000000000024,8.39539594848293e-10,-0.1632000000000024,1.0078972677228e-09,-0.1632000000000024,1.351892744588294e-09
-0.1626000000000024,5.634255240590523e-10,-0.1626000000000024,6.751323463737529e-10,-0.1626000000000024,8.453425349219244e-10,-0.1626000000000024,1.016942000002513e-09,-0.1626000000000024,1.367601962155374e-09
-0.1620000000000024,5.644061079078105e-10,-0.1620000000000024,6.778864289866322e-10,-0.1620000000000024,8.512573143276425e-10,-0.1620000000000024,1.026161133047711e-09,-0.1620000000000024,1.383610245711311e-09
-0.1614000000000024,5.65405122639533e-10,-0.1614000000000024,6.806929754496532e-10,-0.1614000000000024,8.57286016874144e-10,-0.1614000000000024,1.035557854280237e-09,-0.1614000000000024,1.399922805371788e-09
-0.1608000000000024,5.664229025187683e-10,-0.1608000000000024,6.835529599954472e-10,-0.1608000000000024,8.634307605981177e-10,-0.1608000000000024,1.045135399809153e-09,-0.1608000000000024,1.416544921893928e-09
-0.1602000000000025,5.674597875821139e-10,-0.1602000000000025,6.86467373838453e-10,-0.1602000000000025,8.696936982111231e-10,-0.1602000000000025,1.054897054027544e-09,-0.1602000000000025,1.433481946650329e-09
-0.1596000000000025,5.685161230413029e-10,-0.1596000000000025,6.894372250221077e-10,-0.1596000000000025,8.760770174326688e-10,-0.1596000000000025,1.064846150396515e-09,-0.1596000000000025,1.450739302640952e-09
-0.1590000000000025,5.695922604147446e-10,-0.1590000000000025,6.924635387172833e-10,-0.1590000000000025,8.825829410165705e-10,-0.1590000000000025,1.074986071345062e-09,-0.1590000000000025,1.46832248411018e-09
-0.1584000000000025,5.70688556594571e-10,-0.1584000000000025,6.955473576831989e-10,-0.1584000000000025,8.892137269186223e-10,-0.1584000000000025,1.085320248793414e-09,-0.1584000000000025,1.486237057423149e-09
-0.1578000000000025,5.718053749062968e-10,-0.1578000000000025,6.986897422257899e-10,-0.1578000000000025,8.959716693735773e-10,-0.1578000000000025,1.095852164526461e-09,-0.1578000000000025,1.504488661263362e-09
-0.1572000000000025,5.729430840818181e-10,-0.1572000000000025,7.018917705213207e-10,-0.1572000000000025,9.028590983452613e-10,-0.1572000000000025,1.106585349186557e-09,-0.1572000000000025,1.523083006608348e-09
-0.1566000000000025,5.741020595269338e-10,-0.1566000000000025,7.051545388260976e-10,-0.1566000000000025,9.098783799440463e-10,-0.1566000000000025,1.117523384640832e-09,-0.1566000000000025,1.542025877631556e-09
-0.1560000000000025,5.752826824250743e-10,-0.1560000000000025,7.08479161527265e-10,-0.1560000000000025,9.170319170656071e-10,-0.1560000000000025,1.128669902134482e-09,-0.1560000000000025,1.561323131529557e-09
-0.1554000000000025,5.764853402624508e-10,-0.1554000000000025,7.118667718469881e-10,-0.1554000000000025,9.243221492190285e-10,-0.1554000000000025,1.140028583429131e-09,-0.1554000000000025,1.580980698902697e-09
-0.1548000000000025,5.777104270248925e-10,-0.1548000000000025,7.153185211550457e-10,-0.1548000000000025,9.317515529269985e-10,-0.1548000000000025,1.151603161125482e-09,-0.1548000000000025,1.601004584252709e-09
-0.1542000000000026,5.789583426354377e-10,-0.1542000000000026,7.188355800368223e-10,-0.1542000000000026,9.393226418774014e-10,-0.1542000000000026,1.163397417889382e-09,-0.1542000000000026,1.621400865887647e-09
-0.1536000000000026,5.802294940477413e-10,-0.1536000000000026,7.224191382146498e-10,-0.1536000000000026,9.470379669828287e-10,-0.1536000000000026,1.175415187569212e-09,-0.1536000000000026,1.642175696842869e-09
-0.1530000000000026,5.815242941047863e-10,-0.1530000000000026,7.260704045202131e-10,-0.1530000000000026,9.549001168893768e-10,-0.1530000000000026,1.187660354456663e-09,-0.1530000000000026,1.663335303838328e-09
-0.1524000000000026,5.828431629481865e-10,-0.1524000000000026,7.297906071751791e-10,-0.1524000000000026,9.629117177336047e-10,-0.1524000000000026,1.200136853511977e-09,-0.1524000000000026,1.684885989263264e-09
-0.1518000000000026,5.841865266717326e-10,-0.1518000000000026,7.335809941971191e-10,-0.1518000000000026,9.710754338178621e-10,-0.1518000000000026,1.212848671225422e-09,-0.1518000000000026,1.7068341294762e-09
-0.1512000000000026,5.855548186767639e-10,-0.1512000000000026,7.374428332797155e-10,-0.1512000000000026,9.793939671601886e-10,-0.1512000000000026,1.225799844803474e-09,-0.1512000000000026,1.729186176660277e-09
-0.1506000000000026,5.86948478767344e-10,-0.1506000000000026,7.413774122210184e-10,-0.1506000000000026,9.878700576628712e-10,-0.1506000000000026,1.23899446179896e-09,-0.1506000000000026,1.751948657875933e-09
-0.1500000000000026,5.883679541490439e-10,-0.1500000000000026,7.453860390261257e-10,-0.1500000000000026,9.965064835377153e-10,-0.1500000000000026,1.25243666116456e-09,-0.1500000000000026,1.775128175637317e-09
-0.1494000000000026,5.89813698473445e-10,-0.1494000000000026,7.494700416348335e-10,-0.1494000000000026,1.005306061476625e-09,-0.1494000000000026,1.266130632748033e-09,-0.1494000000000026,1.798731408117869e-09
-0.1488000000000027,5.9128617240892e-10,-0.1488000000000027,7.536307688358699e-10,-0.1488000000000027,1.014271645883954e-09,-0.1488000000000027,1.280080617020545e-09,-0.1488000000000027,1.822765109010106e-09
-0.1482000000000027,5.927858443494823e-10,-0.1482000000000027,7.578695898841609e-10,-0.1482000000000027,1.023406129728393e-09,-0.1482000000000027,1.294290904943716e-09,-0.1482000000000027,1.847236107577144e-09
-0.1476000000000027,5.943131890908086e-10,-0.1476000000000027,7.62187894915089e-10,-0.1476000000000027,1.032712444050458e-09,-0.1476000000000027,1.30876583831547e-09,-0.1476000000000027,1.872151309336751e-09
-0.1470000000000027,5.958686889966298e-10,-0.1470000000000027,7.665870947167097e-10,-0.1470000000000027,1.042193558574117e-09,-0.1470000000000027,1.323509809362228e-09,-0.1470000000000027,1.897517694639036e-09
-0.1464000000000027,5.974528337182592e-10,-0.1464000000000027,7.710686212758932e-10,-0.1464000000000027,1.051852480734001e-09,-0.1464000000000027,1.33852726052164e-09,-0.1464000000000027,1.923342320567508e-09
-0.1458000000000027,5.99066120104562e-10,-0.1458000000000027,7.756339276217504e-10,-0.1458000000000027,1.061692256183559e-09,-0.1458000000000027,1.353822684106202e-09,-0.1458000000000027,1.949632319295614e-09
-0.1452000000000027,6.007090526424998e-10,-0.1452000000000027,7.802844876704557e-10,-0.1452000000000027,1.071715968597013e-09,-0.1452000000000027,1.369400622482573e-09,-0.1452000000000027,1.976394898789432e-09
-0.1446000000000027,6.023821431065522e-10,-0.1446000000000027,7.850217973266482e-10,-0.1446000000000027,1.081926739609906e-09,-0.1446000000000027,1.385265667665683e-09,-0.1446000000000027,2.003637342516798e-09
-0.1440000000000027,6.040859105368241e-10,-0.1440000000000027,7.898473731713003e-10,-0.1440000000000027,1.09232772900452e-09,-0.1440000000000027,1.401422460895677e-09,-0.1440000000000027,2.031367009163571e-09
-0.1434000000000027,6.058208821422574e-10,-0.1434000000000027,7.947627537909714e-10,-0.1434000000000027,1.102922133173996e-09,-0.1434000000000027,1.417875692411234e-09,-0.1434000000000027,2.059591332568759e-09
-0.1428000000000028,6.075875921737164e-10,-0.1428000000000028,7.997694987660313e-10,-0.1428000000000028,1.113713186866741e-09,-0.1428000000000028,1.434630101154453e-09,-0.1428000000000028,2.088317822078554e-09
-0.1422000000000028,6.093865829299941e-10,-0.1422000000000028,8.04869189714071e-10,-0.1422000000000028,1.124704161228501e-09,-0.1422000000000028,1.451690474391887e-09,-0.1422000000000028,2.117554060705641e-09
-0.1416000000000028,6.112184041114875e-10,-0.1416000000000028,8.100634293469908e-10,-0.1416000000000028,1.135898364841057e-09,-0.1416000000000028,1.46906164751728e-09,-0.1416000000000028,2.147307706692494e-09
-0.1410000000000028,6.130836134288039e-10,-0.1410000000000028,8.15353842358318e-10,-0.1410000000000028,1.147299142624793e-09,-0.1410000000000028,1.486748503128324e-09,-0.1410000000000028,2.177586491631062e-09
-0.1404000000000028,6.149827759468105e-10,-0.1404000000000028,8.207420747445269e-10,-0.1404000000000028,1.158909875602011e-09,-0.1404000000000028,1.504755971302575e-09,-0.1404000000000028,2.208398220676573e-09
-0.1398000000000028,6.169164651885412e-10,-0.1398000000000028,8.262297941792417e-10,-0.1398000000000028,1.170733981212112e-09,-0.1398000000000028,1.523089027874351e-09,-0.1398000000000028,2.239750772702246e-09
-0.1392000000000028,6.18885262068975e-10,-0.1392000000000028,8.318186898292501e-10,-0.1392000000000028,1.182774911531507e-09,-0.1392000000000028,1.541752695694962e-09,-0.1392000000000028,2.2716520984478e-09
-0.1386000000000028,6.208897551416848e-10,-0.1386000000000028,8.375104722535575e-10,-0.1386000000000028,1.195036154885368e-09,-0.1386000000000028,1.560752042126711e-09,-0.1386000000000028,2.304110221317826e-09
-0.1380000000000028,6.229305415766117e-10,-0.1380000000000028,8.433068736768625e-10,-0.1380000000000028,1.207521233357641e-09,-0.1380000000000028,1.580092180123708e-09,-0.1380000000000028,2.337133235410192e-09
-0.1374000000000029,6.250082258528207e-10,-0.1374000000000029,8.492096475086699e-10,-0.1374000000000029,1.220233703516071e-09,-0.1374000000000029,1.599778266196193e-09,-0.1374000000000029,2.370729306081155e-09
-0.1368000000000029,6.271234205017413e-10,-0.1368000000000029,8.552205679895167e-10,-0.1368000000000029,1.233177155682844e-09,-0.1368000000000029,1.619815500762406e-09,-0.1368000000000029,2.404906668493776e-09
-0.1362000000000029,6.292767462612089e-10,-0.1362000000000029,8.613414310460551e-10,-0.1362000000000029,1.246355213104382e-09,-0.1362000000000029,1.6402091271183e-09,-0.1362000000000029,2.439673626986901e-09
-0.1356000000000029,6.314688314814005e-10,-0.1356000000000029,8.675740531196312e-10,-0.1356000000000029,1.259771531515999e-09,-0.1356000000000029,1.660964429959525e-09,-0.1356000000000029,2.475038554265945e-09
-0.1350000000000029,6.337003123691218e-10,-0.1350000000000029,8.739202714925434e-10,-0.1350000000000029,1.273429798681036e-09,-0.1350000000000029,1.682086735854692e-09,-0.1350000000000029,2.511009890380288e-09
-0.1344000000000029,6.359718334391123e-10,-0.1344000000000029,8.80381944135497e-10,-0.1344000000000029,1.287333733383883e-09,-0.1344000000000029,1.703581411378824e-09,-0.1344000000000029,2.54759614195818e-09
-0.1338000000000029,6.382840469766912e-10,-0.1338000000000029,8.869609490876356e-10,-0.1338000000000029,1.301487084780942e-09,-0.1338000000000029,1.725453862465014e-09,-0.1338000000000029,2.584805880693563e-09
-0.1332000000000029,6.406376129750149e-10,-0.1332000000000029,8.936591845458431e-10,-0.1332000000000029,1.315893632019002e-09,-0.1332000000000029,1.747709533587763e-09,-0.1332000000000029,2.622647742668728e-09
-0.1326000000000029,6.430331993373725e-10,-0.1326000000000029,9.004785687102765e-10,-0.1326000000000029,1.330557183174303e-09,-0.1326000000000029,1.770353906977023e-09,-0.1326000000000029,2.661130426751098e-09
-0.1320000000000029,6.454714818352107e-10,-0.1320000000000029,9.074210392106811e-10,-0.1320000000000029,1.345481573967929e-09,-0.1320000000000029,1.793392500815161e-09,-0.1320000000000029,2.700262693670744e-09
-0.131400000000003,6.479531442500089e-10,-0.131400000000003,9.144885528035113e-10,-0.131400000000003,1.360670667871544e-09,-0.131400000000003,1.816830869371973e-09,-0.131400000000003,2.740053364327007e-09
-0.130800000000003,6.504788779631165e-10,-0.130800000000003,9.216830851718073e-10,-0.130800000000003,1.376128354341279e-09,-0.130800000000003,1.840674600243333e-09,-0.130800000000003,2.780511318286253e-09
-0.130200000000003,6.53049381674416e-10,-0.130200000000003,9.290066302691622e-10,-0.130200000000003,1.391858548394339e-09,-0.130200000000003,1.864929314701135e-09,-0.130200000000003,2.821645492572351e-09
-0.129600000000003,6.556653624318731e-10,-0.129600000000003,9.364612005037045e-10,-0.129600000000003,1.407865188937947e-09,-0.129600000000003,1.889600665438798e-09,-0.129600000000003,2.863464879471062e-09
-0.129000000000003,6.583275340531559e-10,-0.129000000000003,9.440488254558523e-10,-0.129000000000003,1.424152239036404e-09,-0.129000000000003,1.914694335952617e-09,-0.129000000000003,2.905978525361908e-09
-0.128400000000003,6.610366184246965e-10,-0.128400000000003,9.517715518875124e-10,-0.128400000000003,1.440723682815436e-09,-0.128400000000003,1.9402160384776e-09,-0.128400000000003,2.949195528104531e-09
-0.127800000000003,6.637933445817277e-10,-0.127800000000003,9.596314437237408e-10,-0.127800000000003,1.457583526326831e-09,-0.127800000000003,1.966171513098662e-09,-0.127800000000003,2.993125036102111e-09
-0.127200000000003,6.665984487054459e-10,-0.127200000000003,9.676305801031426e-10,-0.127200000000003,1.474735794897916e-09,-0.127200000000003,1.992566526123752e-09,-0.127200000000003,3.03777624499164e-09
-0.126600000000003,6.694526745477754e-10,-0.126600000000003,9.757710566243396e-10,-0.126600000000003,1.492184532963209e-09,-0.126600000000003,2.01940686828393e-09,-0.126600000000003,3.083158396450744e-09
-0.1260000000000031,6.72356772286269e-10,-0.1260000000000031,9.840549831666963e-10,-0.1260000000000031,1.509933801782714e-09,-0.1260000000000031,2.04669835372225e-09,-0.1260000000000031,3.129280775759989e-09
-0.1254000000000031,6.753114997569484e-10,-0.1254000000000031,9.924844841545628e-10,-0.1254000000000031,1.527987678921495e-09,-0.1254000000000031,2.074446817762814e-09,-0.1254000000000031,3.176152708304194e-09
-0.1248000000000031,6.783176209019728e-10,-0.1248000000000031,1.001061697338774e-09,-0.1248000000000031,1.546350256423778e-09,-0.1248000000000031,2.102658115306341e-09,-0.1248000000000031,3.223783558718349e-09
-0.1242000000000031,6.813759066927905e-10,-0.1242000000000031,1.009788773936279e-09,-0.1242000000000031,1.565025639665003e-09,-0.1242000000000031,2.131338119280282e-09,-0.1242000000000031,3.272182726855258e-09
-0.1236000000000031,6.844871344228855e-10,-0.1236000000000031,1.018667876468449e-09,-0.1236000000000031,1.584017945623924e-09,-0.1236000000000031,2.160492718241784e-09,-0.1236000000000031,3.321359645299314e-09
-0.1230000000000031,6.876520877213251e-10,-0.1230000000000031,1.027701179657457e-09,-0.1230000000000031,1.603331301122858e-09,-0.1230000000000031,2.190127815372234e-09,-0.1230000000000031,3.371323776883718e-09
-0.122400000000003,6.908715562951812e-10,-0.122400000000003,1.036890868174379e-09,-0.122400000000003,1.622969842095604e-09,-0.122400000000003,2.220249325034436e-09,-0.122400000000003,3.422084611113854e-09
-0.121800000000003,6.941463355859367e-10,-0.121800000000003,1.046239136556614e-09,-0.121800000000003,1.642937710633437e-09,-0.121800000000003,2.25086317222641e-09,-0.121800000000003,3.473651660674975e-09
-0.121200000000003,6.974772268403551e-10,-0.121200000000003,1.055748188000071e-09,-0.121200000000003,1.6632390549102e-09,-0.121200000000003,2.281975289038366e-09,-0.121200000000003,3.526034459163122e-09
-0.120600000000003,7.008650367099767e-10,-0.120600000000003,1.065420233383382e-09,-0.120600000000003,1.683878025962044e-09,-0.120600000000003,2.313591613252915e-09,-0.120600000000003,3.579242556179038e-09
-0.120000000000003,7.043105771867195e-10,-0.120000000000003,1.075257490816132e-09,-0.120000000000003,1.704858776841111e-09,-0.120000000000003,2.345718085843212e-09,-0.120000000000003,3.633285514422567e-09
-0.119400000000003,7.078146646732808e-10,-0.119400000000003,1.08526218383602e-09,-0.119400000000003,1.72618546004872e-09,-0.119400000000003,2.378360648086747e-09,-0.119400000000003,3.688172905633058e-09
-0.118800000000003,7.113781209824386e-10,-0.118800000000003,1.09543654053181e-09,-0.118800000000003,1.747862226255663e-09,-0.118800000000003,2.411525239709245e-09,-0.118800000000003,3.743914306694002e-09
-0.118200000000003,7.150017715829098e-10,-0.118200000000003,1.105782793004712e-09,-0.118200000000003,1.769893221800168e-09,-0.118200000000003,2.445217795600514e-09,-0.118200000000003,3.800519295342068e-09
-0.117600000000003,7.186864462356918e-10,-0.117600000000003,1.116303175450624e-09,-0.117600000000003,1.792282586962833e-09,-0.117600000000003,2.479444243524846e-09,-0.117600000000003,3.85799744573269e-09
-0.117000000000003,7.224329786631537e-10,-0.117000000000003,1.126999923361491e-09,-0.117000000000003,1.815034453768128e-09,-0.117000000000003,2.514210501416258e-09,-0.117000000000003,3.916358323793525e-09
-0.116400000000003,7.262422055346116e-10,-0.116400000000003,1.137875272257846e-09,-0.116400000000003,1.838152943909749e-09,-0.116400000000003,2.549522473819536e-09,-0.116400000000003,3.97561148336636e-09
-0.115800000000003,7.301149666870073e-10,-0.115800000000003,1.148931456364159e-09,-0.115800000000003,1.861642166375628e-09,-0.115800000000003,2.58538604970069e-09,-0.115800000000003,4.035766459870614e-09
-0.115200000000003,7.340521047839359e-10,-0.115200000000003,1.160170707122999e-09,-0.115200000000003,1.885506215257558e-09,-0.115200000000003,2.621807098827451e-09,-0.115200000000003,4.096832766606905e-09
-0.114600000000003,7.380544643088448e-10,-0.114600000000003,1.171595252221567e-09,-0.114600000000003,1.909749167050824e-09,-0.114600000000003,2.658791468334185e-09,-0.114600000000003,4.158819888506976e-09
-0.114000000000003,7.421228919930347e-10,-0.114000000000003,1.183207313519807e-09,-0.114000000000003,1.934375079111351e-09,-0.114000000000003,2.696344980260527e-09,-0.114000000000003,4.221737277500181e-09
-0.113400000000003,7.462582355446782e-10,-0.113400000000003,1.195009106312003e-09,-0.113400000000003,1.959387986345773e-09,-0.113400000000003,2.734473426900462e-09,-0.113400000000003,4.285594346171156e-09
-0.112800000000003,7.504613436362871e-10,-0.112800000000003,1.20700283726951e-09,-0.112800000000003,1.984791898693593e-09,-0.112800000000003,2.773182568520082e-09,-0.112800000000003,4.350400462355488e-09
-0.112200000000003,7.547330657570498e-10,-0.112200000000003,1.219190703229557e-09,-0.112200000000003,2.010590799076308e-09,-0.112200000000003,2.812478128644614e-09,-0.112200000000003,4.416164942949916e-09
-0.111600000000003,7.590742509126734e-10,-0.111600000000003,1.231574889311228e-09,-0.111600000000003,2.036788640162425e-09,-0.111600000000003,2.852365791186158e-09,-0.111600000000003,4.482897047615409e-09
-0.111000000000003,7.634857475332104e-10,-0.111000000000003,1.244157567525463e-09,-0.111000000000003,2.063389342015608e-09,-0.111000000000003,2.89285119562778e-09,-0.111000000000003,4.550605972359234e-09
-0.110400000000003,7.679684033308877e-10,-0.110400000000003,1.256940895070364e-09,-0.110400000000003,2.090396788810853e-09,-0.110400000000003,2.933939933689294e-09,-0.110400000000003,4.619300843168069e-09
-0.109800000000003,7.725230634695707e-10,-0.109800000000003,1.269927012413731e-09,-0.109800000000003,2.117814826328664e-09,-0.109800000000003,2.975637544924003e-09,-0.109800000000003,4.688990708946136e-09
-0.109200000000003,7.771505718015944e-10,-0.109200000000003,1.283118041458069e-09,-0.109200000000003,2.145647258479066e-09,-0.109200000000003,3.017949512425719e-09,-0.109200000000003,4.759684533964002e-09
-0.108600000000003,7.818517686806948e-10,-0.108600000000003,1.296516084259581e-09,-0.108600000000003,2.173897845025011e-09,-0.108600000000003,3.060881258356322e-09,-0.108600000000003,4.831391191706623e-09
-0.108000000000003,7.866274911537887e-10,-0.108000000000003,1.310123220738939e-09,-0.108000000000003,2.202570297518814e-09,-0.108000000000003,3.104438140048961e-09,-0.108000000000003,4.904119456241325e-09
-0.107400000000003,7.914785721181348e-10,-0.107400000000003,1.323941506566415e-09,-0.107400000000003,2.231668277173069e-09,-0.107400000000003,3.148625444087755e-09,-0.107400000000003,4.977877995210536e-09
-0.106800000000003,7.964058391688597e-10,-0.106800000000003,1.337972971577133e-09,-0.106800000000003,2.261195390039733e-09,-0.106800000000003,3.193448383287714e-09,-0.106800000000003,5.052675361706767e-09
-0.106200000000003,8.014101150238897e-10,-0.106200000000003,1.352219618208686e-09,-0.106200000000003,2.291155185530117e-09,-0.106200000000003,3.238912090140186e-09,-0.106200000000003,5.128519985709384e-09
-0.105600000000003,8.064922155949048e-10,-0.105600000000003,1.366683418280112e-09,-0.105600000000003,2.321551151441687e-09,-0.105600000000003,3.285021612882109e-09,-0.105600000000003,5.205420164741777e-09
-0.105000000000003,8.116529500875048e-10,-0.105000000000003,1.381366312113849e-09,-0.105000000000003,2.352386710916263e-09,-0.105000000000003,3.331781909738579e-09,-0.105000000000003,5.283384044632793e-09
-0.1044000000000029,8.168931195442149e-10,-0.1044000000000029,1.396270205893566e-09,-0.1044000000000029,2.383665219366794e-09,-0.1044000000000029,3.379197844246911e-09,-0.1044000000000029,5.362419544921362e-09
-0.1038000000000029,8.2221351670805e-10,-0.1038000000000029,1.411396969254279e-09,-0.1038000000000029,2.415389960047088e-09,-0.1038000000000029,3.427274179132873e-09,-0.1038000000000029,5.442534379276193e-09
-0.1032000000000029,8.27614924976561e-10,-0.1032000000000029,1.426748434008789e-09,-0.1032000000000029,2.447564140470045e-09,-0.1032000000000029,3.476015571052598e-09,-0.1032000000000029,5.523736196533561e-09
-0.1026000000000029,8.330981171469166e-10,-0.1026000000000029,1.442326390972383e-09,-0.1026000000000029,2.480190889212255e-09,-0.1026000000000029,3.525426565682141e-09,-0.1026000000000029,5.606032506830197e-09
-0.1020000000000029,8.386638550335205e-10,-0.1020000000000029,1.458132588028117e-09,-0.1020000000000029,2.513273250594516e-09,-0.1020000000000029,3.575511590510581e-09,-0.1020000000000029,5.689430638919211e-09
-0.1014000000000029,8.443128884926348e-10,-0.1014000000000029,1.474168728211531e-09,-0.1014000000000029,2.546814182407983e-09,-0.1014000000000029,3.626274949973604e-09,-0.1014000000000029,5.773937726690699e-09
-0.1008000000000029,8.500459543187827e-10,-0.1008000000000029,1.490436466726072e-09,-0.1008000000000029,2.580816550667883e-09,-0.1008000000000029,3.677720819183343e-09,-0.1008000000000029,5.859560698958077e-09
-0.1002000000000029,8.558637756237216e-10,-0.1002000000000029,1.506937409340089e-09,-0.1002000000000029,2.615283125844486e-09,-0.1002000000000029,3.729853237599027e-09,-0.1002000000000029,5.94630626897513e-09
-0.09960000000000292,8.617670604502568e-10,-0.09960000000000292,1.523673109178854e-09,-0.09960000000000292,2.650216578668446e-09,-0.09960000000000292,3.78267610283129e-09,-0.09960000000000292,6.034180923785556e-09
-0.09900000000000292,8.677565011759789e-10,-0.09900000000000292,1.540645065145738e-09,-0.09900000000000292,2.685619475685403e-09,-0.09900000000000292,3.836193164189508e-09,-0.09900000000000292,6.123190913906982e-09
-0.09840000000000292,8.7383277340748e-10,-0.09840000000000292,1.557854718609677e-09,-0.09840000000000292,2.721494275314704e-09,-0.09840000000000292,3.890408016325924e-09,-0.09840000000000292,6.21334224210507e-09
-0.09780000000000291,8.799965346573204e-10,-0.09780000000000291,1.575303451797065e-09,-0.09780000000000291,2.757843322463683e-09,-0.09780000000000291,3.945324092241319e-09,-0.09780000000000291,6.30464065236268e-09
-0.09720000000000291,8.862484238762415e-10,-0.09720000000000291,1.592992584666948e-09,-0.09720000000000291,2.794668845184028e-09,-0.09720000000000291,4.000944657058969e-09,-0.09720000000000291,6.397091618927461e-09
-0.09660000000000291,8.925890596632304e-10,-0.09660000000000291,1.610923372551369e-09,-0.09660000000000291,2.831972949280482e-09,-0.09660000000000291,4.057272800047125e-09,-0.09660000000000291,6.490700335003165e-09
-0.0960000000000029,8.990190399775211e-10,-0.0960000000000029,1.629097003527951e-09,-0.0960000000000029,2.869757613994707e-09,-0.0960000000000029,4.114311426330485e-09,-0.0960000000000029,6.585471700355999e-09
-0.0954000000000029,9.055389404303469e-10,-0.0954000000000029,1.647514596209774e-09,-0.0954000000000029,2.908024687115092e-09,-0.0954000000000029,4.172063232661817e-09,-0.0954000000000029,6.681410310558035e-09
-0.0948000000000029,9.12149313204231e-10,-0.0948000000000029,1.666177196586921e-09,-0.0948000000000029,2.946775880491607e-09,-0.0948000000000029,4.230530636895911e-09,-0.0948000000000029,6.778520444289636e-09
-0.09420000000000289,9.1885068632007e-10,-0.09420000000000289,1.685085775825146e-09,-0.09420000000000289,2.986012765038209e-09,-0.09420000000000289,4.289715852412026e-09,-0.09420000000000289,6.876806052168749e-09
-0.09360000000000289,9.256435621065219e-10,-0.09360000000000289,1.704241227418383e-09,-0.09360000000000289,3.025736765704699e-09,-0.09360000000000289,4.349620966723303e-09,-0.09360000000000289,6.976270743489787e-09
-0.09300000000000289,9.325284161831429e-10,-0.09300000000000289,1.72364436461915e-09,-0.09300000000000289,3.065949156702003e-09,-0.09300000000000289,4.410247870350075e-09,-0.09300000000000289,7.076917774435052e-09
-0.09240000000000288,9.395056961586064e-10,-0.09240000000000288,1.743295918134863e-09,-0.09240000000000288,3.106651056797966e-09,-0.09240000000000288,4.471598230656304e-09,-0.09240000000000288,7.178750035590172e-09
-0.09180000000000288,9.465758203809324e-10,-0.09180000000000288,1.763196532428808e-09,-0.09180000000000288,3.147843423594755e-09,-0.09180000000000288,4.533673482156455e-09,-0.09180000000000288,7.281770039160338e-09
-0.09120000000000288,9.537391772470856e-10,-0.09120000000000288,1.783346763956054e-09,-0.09120000000000288,3.189527049253821e-09,-0.09120000000000288,4.596474818826889e-09,-0.09120000000000288,7.385979906913589e-09
-0.09060000000000287,9.609961231278859e-10,-0.09060000000000287,1.803747078546695e-09,-0.09060000000000287,3.2317025550728e-09,-0.09060000000000287,4.660003186100577e-09,-0.09060000000000287,7.491381356108945e-09
-0.09000000000000287,9.683469817820738e-10,-0.09000000000000287,1.824397847840463e-09,-0.09000000000000287,3.274370385777208e-09,-0.09000000000000287,4.724259273402181e-09,-0.09000000000000287,7.597975688010059e-09
-0.08940000000000287,9.757920427075098e-10,-0.08940000000000287,1.845299347411049e-09,-0.08940000000000287,3.317530805130604e-09,-0.08940000000000287,4.789243505488633e-09,-0.08940000000000287,7.70576377408283e-09
